"","Aspartate","Guanidinoacetate","Glutamine","Glutamate","Pyroglutamine","Cysteine_glutathione_disulfide","Cys_gly_oxidized","Pipecolate","S_adenosylhomocysteine","N_acetyltaurine","Hydroxybutyrate_hydroxyisobutyrate_2","Taurine","N_acetylmethionine","Bromotryptophan_5","Citrulline","Erythronate","Mannose","Fructose","Anhydroglucitol_1_5","Glucose","Ribonate","Arabonate_xylonate","Oxalate","Malate","Palmitoyl_linoleoyl_glycerol","Palmitoylcholine","Hydroxydecanoate_3","Hydroxyoctanoate_3","Hydroxymyristate_3","Hydroxylaurate_3","Hydroxybutyrate_3","Linoleoyl_GPC","Stearoyl_GPC","Stearoyl_GPI","Enyl_palmitoyl_GPC","Enyl_oleoyl_GPE","Enyl_palmitoyl_GPE","Arachidonoylcholine","Oleoylcholine","Dihomo_linolenoyl_choline","Distearoyl_GPC","Docosahexaenoylcholine","Palmitoyl_arachidonoyl_GPE","Palmitoyl_oleoyl_GPE","GPC","Enyl_palmitoyl_palmitoleoyl_GPC","Enyl_palmitoyl_oleoyl_GPC","Enyl_palmitoyl_linoleoyl_GPC","Enyl_palmitoyl_palmitoyl_GPC","Sphingomyelin_d18_2_14_0","Sphingomyelin_d18_2_24_1","Lactosyl_N_palmitoyl_sphingosine","Sphingosine","Sphingomyelin_d18_1_24_1","Sphingomyelin_d18_1_20_1","Sphingomyelin_d18_2_23_0","Sphingomyelin_d18_2_16_0","Sphingomyelin_d18_1_22_1","Palmitoyl_sphingomyelin","Palmitoyl_dihydrosphingomyelin","Inosine","Methylguanine_7","Dihydroorotate","Aminoisobutyrate_3","Deoxyuridine_2","Leucylalanine","Fibrinogen_cleavage_peptide","Gluconate","Valine","Leucine","Isoleucine","Alanine","Serine","Glycine","Threonine","Phenylalanine","Tyrosine","Tryptophan","Histidine","Lysine","Arginine","Proline","Ornithine","Homocysteine","Cystine","Asparagine","Lactate","Pyruvate","Xylitol","Sorbitol","Maltose","Cholesterol","Choline","Palmitate","Stearate","Oleate","Linoleate","Arachidonate","Docosahexaenoate","Eicosapentaenoate","Myristate","Palmitoleate","Carnitine","Acetylcarnitine","Propionylcarnitine","Cholate","Deoxycholate","Glycocholate","Taurocholate","Adenosine","Guanosine","Uridine","Cytidine","Hypoxanthine","Xanthosine","Uric_acid","Allantoin","Nicotinamide","Pantothenate","Riboflavin","Pyridoxal","Thiamine","Ascorbate","Alpha_tocopherol","Gamma_glutamylalanine","Gamma_glutamylglutamate","Cysteinylglycine","Caffeine","Paraxanthine","Theobromine","Hippurate","Salicylate","Citrate","Succinate","Fumarate","Alpha_ketoglutarate"
"Leucine",-0.126579383224737,0.169191616780252,-0.446583384578073,-0.201565895171588,-0.331104527951062,-0.267493471917169,0.166941097187728,-0.0661021189264872,-0.184039538248137,-0.448662793084211,-0.243233525055821,0.149643595982631,-0.220914360559521,-0.0540739511731688,-0.212473605496622,-0.0341740315747453,0.211206618818339,0.30789598823602,0.290936902330868,-0.208964490552945,0.150225638971228,0.034463468356357,0.000352826527366202,0.105408981358186,0.319916528298289,0.211794507066389,-0.0752200318544908,-0.134465754893119,-0.298010873391031,0.357397378207758,-0.208123812331011,0.00575947133151158,-0.215540475547177,0.316771195021936,0.187892432828048,-0.35295211790121,-0.218201078021176,-0.297460549297184,0.0625567377521528,-0.180446775621652,-0.274976443969314,0.0223122154701684,0.364132077944674,-0.347056603480386,-0.0349149603018489,0.134064932042811,0.374408329189,-0.333334192713451,0.222760195828186,0.139993759694932,-0.0305894666720194,-0.205312279979218,-0.075527222889749,0.458877465659493,0.21364586061617,-0.121212163953754,0.094981087104347,0.0387295715681197,-0.136303015604789,0.144366445658399,0.163027789832984,-0.04241966858611,0.372711092914038,-0.249078279304334,-0.134789021338857,0.315141378882112,0.102804627788141,-0.12344392629379,0.157216307572143,1,-0.124435623138619,-0.15847767517795,-0.0710155754744785,-0.256865757097672,-0.241912909640619,0.478989391367375,-0.0479362741764557,0.290735585659747,0.120409352615213,-0.190316048410069,-0.0646190331506224,-0.323818854511355,-0.14754202929919,0.114229543512222,-0.228066903506054,-0.173787085437245,-0.0234752204051351,-0.0164749153136463,0.23421231278753,0.0165281248791963,-0.378668405224077,0.240674135112278,-0.170840539483217,-0.29283497623608,0.184030208456885,0.306878871649517,-0.0250837704223069,-0.0307165775463698,-0.254531206737921,0.0835804815343509,0.168246305005735,0.0489435530615863,-0.203399571545407,-0.143580502249398,-0.094298512494803,0.16727756566368,0.325623368245779,0.313221835998071,-0.0343143675624613,0.144596297294476,-0.190134944563367,0.08163213623408,0.0805158323371118,0.21895438065363,-0.00744395430604433,-0.122160529544593,-0.0355628225419346,-0.103959893021496,0.256751527597615,-0.0193924212656614,-0.0274606354784216,-0.419895597696153,-0.0798404219423114,-0.0934613229978728,-0.49243132036896,-0.221867093563806,-0.310311043999014,-0.135804302133411,0.0559066699526205,-0.466326484328448,-0.0954952716989357,-0.092512260589568,-0.245142785558082,0.236602919420328,0.33549769693465,-0.237485357328209
"Isoleucine",0.224502876490914,0.00303458020393956,0.0202321994011611,0.0679190464890543,-0.145095930396928,0.115999318889985,0.0274424154299217,-0.00939036502250195,-0.268803120425681,-0.41853464406469,-0.0350205691495686,-0.058756757777347,-0.0970339923721025,0.199089769553568,-0.33002127687835,0.180594728182639,-0.0498279400786323,-0.082698448628602,-0.0446867886396636,0.00890702338448857,-0.173387362415079,0.062590795908246,0.114902841177922,-0.237571326480693,0.302290472720537,0.152649873925061,0.422587556035723,0.234019021938867,-0.167382672652697,0.0247453294713626,-0.377912644098397,0.164176980565699,0.0405451099448582,0.0178504852796212,0.274691521730112,0.0209289726308722,-0.213213682340085,-0.0501191985136031,-0.123370847422987,0.261173950032984,-0.24682901266482,0.0288567503213193,-0.00400228023498242,-0.17292464941375,-0.188233434320746,-0.21303149994221,0.0763278418716887,0.0981549173855345,0.117061389346031,0.0148632866853872,-0.330700585315927,-0.0199290414300823,-0.413095820706886,0.234325566325239,0.184860730335209,0.151719516084961,0.207544318151073,-0.42651079156825,-0.129805726231379,0.14545009494028,0.201591945392683,0.0391916466627386,-0.183410972796255,0.0178307615241337,0.139398922488846,0.0740474244865617,-0.157633378612968,0.0217836193302415,0.0535834821941509,-0.124435623138622,1,-0.314156884077942,0.0797140559091163,-0.122275569128307,-0.15827089879488,0.25868915039548,-0.279912936719057,0.120151449318875,0.157834012491824,0.156005513616189,-0.139884422076572,0.0756714953535613,0.298812343169467,-0.00947042727314833,-0.114293692312753,0.123273384604382,-0.11511491275279,-0.172285656629117,0.0974116483797149,0.0238178204184677,-0.182988976471896,-0.0812130749646616,-0.0237671562893386,0.0347450538385918,0.00895767632074577,-0.182354965341601,-0.0602124581571042,0.0494091921508624,-0.275390061395982,0.108350086760977,-0.191506149412866,-0.0684609357307751,-0.347240744999162,-0.0744506215362416,0.0903138914504407,0.033813510871028,0.212624644845882,0.072115617459832,0.0758857720772905,0.134540427281795,-0.0995658730406637,-0.213681467984397,0.10030182128554,-0.0597287073962991,0.103568976191964,-0.395443610885919,-0.141600966625374,-0.350246909844146,-0.161824548078536,-0.174686241254839,0.125785255210176,-0.157054257487709,0.0225073804001682,0.303390520229957,-0.0819002401487067,-0.307019400023279,0.0472182366992945,-0.230847718448452,0.29831274713702,-0.11026320387718,0.115537780570151,0.102487808604826,0.100150555171069,-0.341969894770126,0.0190437605382386,-0.126505977688151
"Alanine",0.014092140799249,0.0897587683149101,-0.0985966792388216,0.0370393492301313,-0.337485563777505,-0.113342321000013,0.125708960591764,-0.112532151694098,0.0647477051819863,-0.256678011880981,-0.166847239225664,0.19634223062271,-0.0818678326892398,-0.0821761797394086,-0.0432379601719377,-0.0354119344935728,0.206415511393579,0.0533753491160979,0.00636832134952806,0.113142311369123,-0.0196797460120605,-0.0786470421966371,0.155985097986659,-0.0933865247961079,0.243165003046259,0.025368670678591,-0.030001687760547,-0.159547932843544,-0.288612108452724,0.177359778281927,-0.110334745977256,-0.00387807720744406,0.0770412553111324,0.178415232671731,-0.122500872764878,-0.0498877570143906,-0.154554547207793,-0.0659532844721556,-0.134360947142563,0.189223916283864,-0.0763862480716816,-0.018053799704378,0.275262225618379,-0.145724555039304,-0.0660390904877537,0.144735458416074,0.328107350279179,-0.111187903519497,0.0819534123076346,0.241873727008459,-0.186865363750353,-0.266351386157135,-0.159656047921268,0.352857300214401,0.187924705843878,-0.089451737930128,-0.112075342568301,-0.0210348730469554,-0.0379058701190203,0.113068869617307,0.0799453827785626,0.0425891960264501,0.233540505574135,-0.0773291651853255,0.0264055753485402,0.0981055341568766,-0.044514851762574,-0.119360335090876,0.136520989047675,-0.15847767517795,-0.314156884077943,1,0.0378270812898738,-0.0206366912340994,0.0573621845814937,0.257753233936851,-0.0284361057265893,0.202809269140731,0.141085522092287,-0.0132254705880978,0.152138396962568,0.0149125299381358,-0.23352869935891,-0.000831208834271427,-0.0330050329662824,-0.125957345123285,-0.0916250698539321,-0.249294668805451,0.18939583369375,0.0471552891241756,0.0761645626267092,0.198890824538301,-0.122263483504832,-0.15196030196042,0.0176762790948064,0.226784648999069,0.0422396354789269,0.0159304686523721,-0.0563670137034561,-0.0459704626490449,0.312206745103934,0.0907492759634862,-0.214340390210581,0.0767193488442325,0.0835706371771492,0.308499049595322,0.192637294629581,0.00449675029108768,-0.0952999268005361,0.10599157954967,0.163453665734844,-0.0902016601368878,0.133706355159565,0.227127194770046,0.141896894466306,0.0437863604110055,0.0827292244859647,-0.0391146672157016,0.0361271602973166,0.0324802456257016,-0.249774594703625,-0.26588470835063,-0.0578855153718983,-0.168737062008474,-0.0704672768634851,-0.108516321413395,-0.254155187077657,-0.210333767299481,-0.0168980388514749,-0.0251446045252082,-0.315813880394113,-0.202970532187282,-0.126128650794038,0.0863676663670216,-0.0953097183608475,0.00934875757961829
"Serine",-0.214880780392649,-0.164526973571255,-0.133669299702374,-0.00962278827308103,-0.0956492402629845,-0.50604998697941,-0.148279760915244,-0.0360331211487751,-0.00179685907894205,-0.106576327711641,-0.186763735874147,-0.124888480192429,-0.42468598437784,0.0520352060149384,0.232305349914305,-0.194368097479012,0.33691309210813,0.557183771025779,0.482398715139933,-0.425307159630308,0.271800526927167,-0.132316085263465,-0.383846879432405,0.0220294330903632,0.137298698592453,-0.208237712698337,-0.156907557616448,0.122323668331584,-0.301520978908423,-0.0200741960820455,0.174701714626065,0.112084006850951,-0.0304712333610973,0.089526244443132,-0.421462480628735,-0.255175212077398,0.0219127730351171,-0.130112273819688,0.350077283174984,-0.00169556467534885,-0.291650665104648,0.20420704059937,-0.131923720417084,0.0445106413948247,0.42319671493114,-0.219951260565772,0.261135036421592,-0.480711902740479,-0.0669117300720624,-0.0188086654524135,0.306254079691738,-0.0798915807374765,-0.0357406255531534,0.421722934979843,0.295219279261294,-0.396639368292356,0.0915441608062104,0.0297817213880506,-0.052223588541326,-0.322100312583033,0.0410829938596924,0.282378272549908,0.241610377771277,-0.232393070763862,-0.36067996855778,0.244010153980389,0.201883116889973,-0.118607440319596,0.126161142010898,-0.0710155754744842,0.0797140559091131,0.0378270812898677,1,-0.00479322743141344,-0.2520896743188,-0.124887156585938,-0.117654351422812,0.391902409694586,-0.18132236188102,-0.0343943158666973,0.0408245990841059,-0.281660268357234,-0.160825963654529,0.284313315922802,-0.250025222995418,0.179633463130846,-0.34527474550414,0.120743067273018,0.248152621742794,-0.268454028584611,-0.0713601833421973,0.429217409968641,-0.315035456859627,-0.293087382207851,0.318083181538208,0.265082867385061,0.598855650184338,-0.29744440609024,0.35764424982448,0.0914100958751136,0.116319231446651,0.0904224116300871,-0.209904106231454,-0.0481192394838081,-0.23719811477302,-0.0965513995263552,0.350399859554956,0.438905192151021,-0.172949367817066,-0.282402853769918,0.198328101400032,0.126259785241772,0.07253646431547,0.217215026453747,0.00506790498227515,0.121375096902264,0.288567373893043,0.0677017047698215,0.483865832135756,-0.421215928310799,-0.0993588456464488,-0.145872133857199,-0.0541645864798957,-0.0433321804650064,0.0346799352205018,-0.0696606679360856,-0.480254951484603,0.282764623093759,-0.206551242492413,-0.2204545972303,-0.0527149341516696,-0.0467494835327974,-0.0234213422559791,0.154469132926104,0.104491028015167,-0.103138048630039
"Glycine",-0.090115364953594,-0.0320935426095772,-0.130614659558234,-0.381925418080952,-0.139370683177574,-0.0176512332781998,-0.116591769478144,0.307293529885382,-0.36521111377614,-0.0437603004461026,-0.251200722056198,-0.26385744320918,-0.284171939314434,0.0939112171996668,0.00971124245084795,0.32575159640716,0.29152337432022,0.191649067397075,0.23786422233863,-0.342575462880023,-0.102136585001855,-0.0958905764186535,-0.148412571843043,-0.100308247584005,0.561277148956015,0.187078720204837,0.0324287250924776,0.332756302948664,-0.166954435752882,-0.0933139037348577,-0.031267347056501,0.199894632778679,-0.25404152279743,-0.105927100692657,-0.00344217448029879,0.22175954179231,-0.309335391153719,-0.0296307069840248,-0.0923501265602147,-0.335256774156819,-0.123410463407055,-0.0187475320047077,0.0249108471011591,-0.324517675264543,-0.284964339679249,0.176005129883458,0.0128489453766826,-0.252623047157437,0.391133653735029,-0.0488945344094609,0.0145452076915017,0.0273062643650969,-0.0881149129011094,0.171538002766221,0.128736657867158,-0.0789786777786857,0.282294163769311,-0.156098132862717,-0.100595400795256,-0.0970971930345247,0.423607451803219,-0.270472560858591,-0.217902888805956,-0.0595009185713198,0.227119256202809,-0.221109573171648,-0.0903999145306758,0.24193673004972,-0.0960872917943183,-0.256865757097664,-0.122275569128298,-0.0206366912340979,-0.00479322743141206,1,-0.352092370531496,0.195545319733734,0.231231261666462,-0.177098117585355,-0.0786493571814663,-0.0360484530767974,-0.182226490768896,-0.0659312001541159,0.196079437051512,0.075424245448202,-0.00489543229389846,0.163134338594187,-0.144852458771684,0.38011076361849,0.00164415610234111,-0.0486046344547433,-0.247424294048341,-0.299873114851141,-0.0511302898996892,-0.0833607622009325,-0.157654057762447,-0.20935965219211,0.0721201950621106,-0.298190283893379,-0.210742310541763,0.182746190466247,-0.211778787752025,-0.0400776070686995,-0.21304264441141,-0.210171254856997,-0.320610328748772,-0.188679012315796,0.282222542902553,0.358527332320788,0.259445743408756,0.0952798780964726,-0.410821525719883,0.406845929259927,-0.207618750507237,-0.276158687577909,-0.0697452176393974,-0.404336954859563,-0.210008388121032,-0.279026075505368,-0.0720308255831269,-0.0382055396134204,0.0719776293242405,-0.127208513155896,0.12660267882213,0.0988106576848036,-0.101194997805744,-0.257069609225345,-0.12165282108815,-0.19426352046666,0.179828535523002,-0.154756811143762,0.085446888268437,0.338524813988387,0.0910458555006133,-0.135115879203866,0.239833586280857,-0.0972697978150363
"Threonine",-0.28625514965823,-0.0647272514080891,-0.165780292209401,0.0285960277275768,-0.133149536325829,-0.0770295457709342,-0.176562405524361,0.0300078985183551,-0.208485103802126,-0.0168201630833859,-0.428092407913664,-0.230268718250558,-0.401687392449869,0.0602898189854342,0.00775319903954087,0.0542899323859878,0.0455798600569883,0.250537438053411,0.347737963207446,-0.528034831971499,0.489079851666134,-0.159660942203981,-0.414873788824007,0.169762517725382,0.252203950228084,-0.00141830380406081,0.217411553358699,0.236032809412948,-0.275679297319646,-0.0848466438710155,-0.103416733145335,0.481784323315446,-0.284341797919986,-0.117579700912644,0.024758408234926,-0.0649528341240586,0.0988607886697233,-0.227281335681488,-0.0972173937740601,-0.137555033717275,-0.219249477937806,-0.103843275552989,-0.165654904673702,0.0200314626058701,-0.10254617689409,-0.179556975670148,0.115919919976756,-0.479067261991734,0.17247255111489,-0.0974453945563639,0.235372659921431,-0.0433838639821925,-0.169669115543983,0.397008768179379,0.141435365511087,-0.212978711652286,0.129049784750313,-0.109349200907789,-0.279227409436462,0.0178850958497786,0.471546029646629,0.262932838423376,-0.185990912707582,0.0533789227333106,0.0820165493470699,0.146467150028578,0.0475434114807449,0.15181373609998,0.312408004360676,-0.241912909640627,-0.158270898794879,0.0573621845814878,-0.252089674318806,-0.352092370531501,1,0.318080530045328,-0.157982774678484,0.235611909711503,-0.0407757187106714,0.0420562641153326,-0.0541287983557623,-0.203016511448637,0.438055650556817,0.146944717185756,0.155508506955422,0.230794003158912,-0.195228998367121,0.238917366742963,0.0280934517574574,-0.153179093129011,-0.365285792730603,0.0676358594054123,-0.307968893736611,-0.389577381935254,-0.084513083627836,-0.0100865764690099,0.241124022682941,-0.272937467159209,-0.00814643413845391,0.160347097285643,-0.353958916311701,0.139575096482572,-0.163780174313538,0.0255295352287427,-0.452604263812762,-0.133918521142808,0.136531885783307,0.388946897181664,-0.240683758400479,-0.119590409358399,-0.308570190638822,0.0622909807606622,0.0261538810113549,-0.431318968904244,-0.062013004491185,-0.160376748391542,-0.262863659348212,0.104370523931337,0.232579866777088,-0.237364566478114,0.00142249805646845,-0.307189616964663,0.0275781247312198,0.0263721262066188,-0.205379381149537,-0.47736141186952,-0.0519946500729421,0.0545520922659245,0.000617065671452618,-0.488281890286883,0.169037060037027,0.138725791856534,0.18451331565509,-0.206628804389957,0.5495360458108,-0.3568112431207
"Phenylalanine",0.123806658078354,-0.137050244152781,0.288485272047338,0.139342209313346,0.45279225728402,0.0745111234926941,-0.0403952580102289,0.131952515315677,0.0240528956800653,0.351756793347891,0.340262303369362,-0.147680592055099,0.146081437022017,-0.0296364032959857,0.145184311372636,-0.0404156255287985,0.0286131275637357,-0.204976225988439,-0.264827962680166,0.123313779847987,-0.180708915748324,-0.0385636950547296,-0.0508079501086778,-0.129624727728317,-0.220868364146,-0.289442287614942,-0.201699193349322,0.0168531662662217,0.392093265249453,-0.38211424055398,0.201623026502563,-0.292758754506058,0.243488532743658,-0.351191155020652,-0.160483578643464,0.227915520224523,0.214879900075618,0.217645296380269,0.278945124524754,0.100921995746222,0.134688919660755,0.0797817947415616,-0.347812467073597,0.205941974738765,0.084987588735237,-0.16043577000231,-0.461074257387947,0.278094032470339,-0.0383485039917847,-0.175525618154225,0.0796358558049062,0.403877606676742,0.110322257895234,-0.425478808796238,-0.175934817965541,0.159470874279893,0.0865364356080864,0.10049444704723,0.22918156244252,-0.443245517166869,-0.313421959461726,0.0446716467292701,-0.182095054030815,0.089588940399522,-0.102632638554767,-0.29075185315083,0.169217981828479,0.0592149227951751,-0.275768041718926,0.478989391367375,0.258689150395476,0.257753233936849,-0.12488715658594,0.195545319733738,0.31808053004532,1,0.0347125853377083,-0.340247073867561,-0.0923768549294795,-0.0361177410107447,-0.0632143656597692,0.320733600896627,-0.0632892650820796,-0.00405371363808262,-0.00555048038868127,0.168746869384853,0.0910427385146969,0.130167408653381,-0.2133619708979,-0.159888805710559,0.252574399147965,-0.170441846468649,0.288332290693731,0.371301577944572,0.00324163643144362,-0.294815221246838,0.207741716709064,0.0107269543461146,0.225421668987001,-0.127028008046009,-0.0172673278777081,-0.136848402571899,0.321171931811444,-0.112200899750225,0.0795306848705992,-0.266118044011934,-0.263832609912614,-0.225593929266118,0.181738513923707,-0.093871352062921,0.238085826856412,0.118360619340611,-0.103501228406999,-0.0375918465369502,0.0546671203794564,0.0217849559784142,0.148671581114695,0.0664292856845713,-0.0930884044232829,-0.119052967222329,0.0163842796160421,0.391047186334643,0.0365688665829566,0.224541596813379,0.426367585810556,0.599262879218533,0.215371807840657,0.26537767444548,-0.0747055565046601,0.353372407525439,0.0836408760454259,0.199593472101563,0.0743783836685467,-0.102034298556266,-0.407722456658439,0.134188036424746
"Tyrosine",0.0243590835819581,0.0718614738778256,0.0798112370134595,0.406355424342075,0.00423508871522824,0.0204267415992683,0.0429081977564865,-0.167860244557941,0.311528869632277,-0.0248114731995291,0.19130836337399,0.0821359034750531,-0.0826861516855879,-0.225060580950879,-0.0334782258225863,-0.197961654674988,-0.283362788114243,-0.135726122724583,-0.117609013336319,-0.201192748830231,0.326097224014117,-0.0236143412591546,-0.0737905469127423,0.143531089179406,-0.0405994332062616,-0.284810005692556,0.21087598055792,-0.0130159401816524,-0.195306348660153,-0.167803780866476,-0.217199645388982,0.192742658656861,0.306065110955345,0.159245823595839,0.205200463310604,-0.141374567826916,0.352381473990929,-0.215476336840138,-0.0364347658940301,0.308146547503562,-0.0771021286956367,0.0592686292124449,-0.199545810462694,0.105417310172818,0.225866893888307,-0.25767555199773,0.188695009948687,-0.196851210978209,0.112356835298074,0.049384088937238,-0.125650837910163,0.0077787603947709,-0.260679759943304,0.15051636372866,0.089837380923106,-0.167981759663876,-0.284010724621636,-0.182549071267632,-0.246322891992973,-0.0790702149732324,0.0930642249197196,0.395995447995138,0.0481113707498233,0.0845037489803892,-0.0603714714027094,0.381466297887255,-7.78257435384641e-05,-0.000887382586864285,0.407517560060597,-0.0479362741764704,-0.279912936719059,-0.0284361057265953,-0.117654351422814,0.23123126166646,-0.157982774678486,0.034712585337721,1,0.433623051391753,0.0359096218241632,0.233256313113525,0.186829067601814,-0.165442088553262,0.201320103317652,0.142573842705569,-0.110021869995731,0.0342625908325024,0.0665940826279945,-0.366964867780673,0.0978824201861227,0.0686437870675938,-0.0200746313436512,0.163917150320299,-0.131096272680815,-0.234437460564381,0.0418041673689323,0.206979003816583,0.0250920403991322,-0.139878495348989,0.0461646451998601,-0.0611323796885664,-0.148342714560941,0.194484777470423,-0.136837255899734,0.158914924219299,0.0116947091255632,0.197762020438487,-0.184958489834656,0.18952510782183,-0.300403801874376,-0.354368538387919,0.167229734104535,-0.505915098942076,0.349748070625331,0.105139038338121,0.291948110661503,-0.104779580706239,-0.044686781326188,-0.153190824896754,0.174336956033055,-0.324872494635368,-0.0908505442261265,0.0156819026473275,-0.215380928366059,0.065233355952276,-0.0895615908005447,-0.237481755440538,0.0134214240332496,0.0792003739669645,-0.136023148430656,-0.221017329116702,0.0275045760121019,0.0737972717345411,0.20548848268703,-0.00217661255870531,0.0225954805373573,-0.19038073860472
"Tryptophan",0.249714079759543,-0.147306889711879,0.33283740421995,-0.24570798592968,0.329830913500973,0.266847182714052,0.123785874748188,0.301613773791213,-0.361131174849146,0.158990246731855,0.102979724983808,-0.283759327170546,0.277608810299337,0.287028012528,-0.164377431277666,0.372220498213947,0.0069877771758028,-0.322562010194926,-0.284318858292963,0.288548195927031,-0.459561103727792,0.0864730580692089,0.202369279149122,-0.33054788137047,-0.132929417073012,0.192774876716167,-0.0746562737377103,0.126164342310637,0.545545333400578,-0.1448141571739,0.0140348858803855,-0.23719140023824,-0.179332121102655,-0.409108885399322,0.237730095958988,0.398595435866537,-0.177705200638215,0.256409050243149,-0.0582263468167776,-0.0879961649145706,0.148246267505783,-0.0415848534047569,-0.0228562323708539,-0.0864614133026161,-0.412005415505971,0.0963341625731622,-0.605904327541793,0.534351983892657,-0.0120587580239639,-0.299792714696411,-0.161435933432558,0.26760682052735,0.169651339094578,-0.471973787831479,-0.343254466390228,0.429451422218326,0.316493895551591,-0.0315922945581165,0.319769204680477,-0.073563016027571,-0.166134875289026,-0.330308848125141,-0.377419956251007,0.235999156759871,0.162016753279207,-0.621756298201159,0.0366695515283638,0.206728496077593,-0.435184069196326,0.290735585659756,0.120151449318874,0.202809269140737,0.391902409694589,-0.177098117585356,0.235611909711496,-0.340247073867568,0.433623051391746,1,0.102223481211016,-0.0562791678869732,-0.398371571816099,0.426308051308771,0.0630137777691895,-0.332412332189204,0.104201624031908,0.174497219188701,0.144954523294533,0.370571706531609,-0.231874350230181,-0.245220657486317,0.183083395625861,-0.491766323072912,0.333179438837953,0.507905804885346,-0.224066730127021,-0.533772974551754,-0.214306490808291,0.221704608044537,-0.231818244736941,0.105502567651037,-0.184797599532272,-0.18766638094333,0.256164902144735,-0.208704337712439,0.0375702808552274,-0.423462719863624,-0.113968295667928,-0.392763754088061,0.410511350680422,0.347674540474373,-0.212507850998434,0.410616927783219,-0.398251016298003,-0.338086515765881,-0.22454244379162,-0.231562954895531,-0.176430182672355,-0.0860334438952063,-0.420798685588563,0.246373505314875,0.10695099482694,0.261915654251335,0.220581298190825,0.215409642195544,0.219019781858477,0.451511700005393,0.455060268486555,-0.126245445485992,0.296395941782267,0.41610224649026,0.0926306852901477,0.24258078393897,-0.03122739680599,-0.199037550654598,-0.283143301400002,0.246278548726704
"Histidine",-0.341702132952002,-0.0746727453365898,-0.0139126755338268,0.0142231369931681,0.0582931484237058,-0.0674787360749759,-0.317534844061344,0.0688168411160454,0.309421463397637,0.16035557008045,-0.054005890324579,-0.100657505840384,-0.0737847258647816,-0.113517875608377,0.274803289702013,-0.0942381508664642,0.0266796130293432,0.154855342317996,-0.0134925966907559,-0.136487563840532,0.225267307644973,-0.0104405401452436,-0.273898325680432,0.246165652373569,0.0696037008689655,-0.31929199612724,-0.0332435574708292,0.0491239911884397,-0.0644150702451468,-0.025332569653852,0.178757563379583,0.131938028550993,0.18136919202633,-0.185982447066904,-0.211945991132157,0.00884089515687202,0.0858244953065363,-0.10089211196019,0.220550452431263,-0.199797018497769,0.406552033302128,0.184385039982718,-0.32769069812543,-0.0972532997011807,0.290969595664987,0.17774707262368,0.348986717383119,-0.198044422790085,0.285859677225917,0.231462974322444,0.0483745639125953,-0.0131255196455355,0.171703953657707,0.127917079107587,-0.0566408713396982,-0.209724916605046,-0.265671427964417,0.188586373589031,-0.260338895255307,-0.026094840636967,0.148621265335945,-0.158987917069203,0.015666203950884,0.0826523201464977,0.0628843360602889,-0.111852321265972,-0.0104567679207741,-0.231163410902449,0.0302018711396423,0.120409352615215,0.157834012491825,0.141085522092288,-0.181322361881024,-0.0786493571814614,-0.0407757187106683,-0.0923768549294866,0.0359096218241605,0.102223481211014,1,-0.0105260511993716,0.129336189381563,0.0357467448754711,0.197533027650761,0.218415389107011,-0.068712426460679,0.226965745708364,-0.127561222652542,0.26219105159943,-0.00806803895442818,-0.136686638830823,-0.0745190350048318,-0.0440815590787373,0.0468399290731215,-0.236096384623171,0.0277542141593625,0.0359914554534881,0.262347833017402,-0.0766188990971475,0.0888487334877903,-0.190942725904315,0.152192212479721,0.371948629744223,0.00352445320680064,0.222665325090559,-0.336484821145539,-0.250198090673941,0.0819681742635739,0.127927138569851,-0.0968654430012561,-0.411719338665245,-0.242269713040187,0.175750314312038,-0.145781927702229,-0.0379965716216778,0.0129569873727003,0.133899966308462,-0.0512360962388303,0.153744666926482,0.189540111782269,-0.143444730714557,-0.0877155310096927,0.25369907229267,0.120583854326487,-0.338787075047779,0.194273098682014,-0.154600176492618,-0.105691919647934,0.190980519967004,-0.139064582848565,-0.0934290353557504,0.0799559064679748,-0.223682048457985,0.126989599762471,-0.151224255141826,0.180800499622362,-0.0347075385461835
